20.6693 0.00280762 0.00311279
20.8652 0.00192261 0.00302124
21.0603 0.00231934 0.00411987
21.2547 0.000518799 0.00401306
21.4485 0.000717163 0.00460815
21.6426 0.000411987 0.00331116
21.8367 0.0012207 0.00161743
22.0311 0.00170898 0.000915527
22.2257 0.00231934 0.00231934
22.4208 0.00201416 0.00271606
22.6165 0.00170898 0.0038147
22.8124 0.000518799 0.00421143
23.0077 1.52588e-05 0.00511169
23.2024 -0.000686646 0.00401306
23.3963 -0.000488281 0.00271606
23.5902 -0.000686646 0.00102234
23.7836 -0.00158691 0.000610352
23.9771 -0.00038147 0.00141907
24.1712 0.000915527 0.00241089
24.3662 0.00280762 0.00341797
24.5625 0.00302124 0.0045166
24.76 0.00302124 0.00392151
24.9578 0.00311279 0.00260925
25.1553 0.00201416 0.000717163
25.3514 0.0012207 0.000518799
25.5467 0.0018158 0.00102234
25.7409 0.000915527 0.000915527
25.9347 0.0012207 0.00141907
26.1278 0.0018158 0.00260925
26.3209 0.00291443 0.00311279
26.5145 0.0025177 0.00212097
26.7094 0.00302124 0.00192261
26.9055 0.00271606 0.00151062
27.1018 0.00392151 0.00212097
27.2983 0.00271606 0.00280762
27.4949 0.00201416 0.00302124
27.6916 0.00212097 0.0038147
27.8888 0.00350952 0.00361633
28.0855 0.00521851 0.00411987
28.2815 0.00460815 0.0038147
28.4763 0.00341797 0.00350952
28.6711 0.00311279 0.00260925
28.8658 0.0018158 0.0012207
29.0603 -0.000488281 1.52588e-05
29.2547 -0.000488281 0.000411987
29.4493 -9.15527e-05 1.52588e-05
29.6441 0.00102234 0.00170898
29.8392 0.00212097 0.00331116
30.034 0.0025177 0.00341797
30.2289 0.00421143 0.00431824
30.4237 0.00561523 0.00561523
30.6185 0.00531006 0.00561523
30.8135 0.00460815 0.00482178
31.0082 0.00361633 0.00361633
31.2029 0.00280762 0.00302124
31.3975 0.00241089 0.0012207
31.5921 0.0018158 0.000808716
31.7868 0.00201416 0.000808716
31.9814 0.00131226 0.000915527
32.1765 0.00141907 0.0038147
32.371 0.00151062 0.00460815
32.5661 0.00280762 0.00471497
32.7613 0.0032196 0.00471497
32.9563 0.00341797 0.00411987
33.1514 0.00221252 0.00260925
33.3455 0.00201416 0.00131226
33.5394 0.00291443 0.00102234
33.7325 0.00331116 0.00102234
33.9261 0.00361633 0.00111389
34.1195 0.00291443 0.00271606
34.3121 0.00212097 0.00291443
34.5051 0.000808716 0.00350952
34.6986 0.0018158 0.00241089
34.8933 0.00170898 0.00170898
35.0882 0.00280762 0.00201416
35.2825 0.00302124 0.00311279
35.476 0.00392151 0.00370789
35.6686 0.00311279 0.00302124
35.861 0.00361633 0.00291443
36.0525 0.00411987 0.00212097
36.2443 0.00482178 0.00221252
36.4365 0.00482178 0.00350952
36.6293 0.00431824 0.00350952
36.8225 0.00361633 0.00302124
37.0161 0.00302124 0.00260925
37.2099 0.00141907 0.00311279
37.4037 0.00131226 0.00431824
37.5975 0.00221252 0.00471497
37.791 0.00260925 0.00392151
37.9844 0.00350952 0.00392151
38.178 0.00431824 0.00291443
38.3719 0.00471497 0.0012207
38.5659 0.0045166 0.00151062
38.76 0.00302124 0.00141907
38.9548 0.00231934 0.00241089
39.149 0.00221252 0.00411987
39.343 0.0025177 0.00431824
39.5368 0.0025177 0.00440979
39.7298 0.00271606 0.00411987
39.922 0.00151062 0.0025177
40.1137 0.00161743 0.00341797
40.3051 0.00212097 0.00361633
40.4966 0.00271606 0.00311279
40.688 0.00350952 0.00280762
40.8796 0.00241089 0.00341797
41.0717 0.00151062 0.00302124
41.2651 0.00141907 0.0038147
41.4588 0.00170898 0.00350952
41.6532 0.00192261 0.00311279
41.8478 0.00341797 0.00341797
42.0424 0.0032196 0.00280762
42.2368 0.00311279 0.00221252
42.43 0.00260925 0.0025177
42.6229 0.0018158 0.00421143
42.8155 0.00141907 0.00491333
43.0079 0.00291443 0.00611877
43.2012 0.00440979 0.00572205
43.3948 0.00561523 0.00411987
43.5895 0.00502014 0.00350952
43.7848 0.00460815 0.00141907
43.981 0.00392151 0.00102234
44.177 0.00291443 0.00111389
44.3724 0.00271606 0.00141907
44.5678 0.00151062 0.00161743
44.7632 0.00291443 0.00212097
44.9581 0.00370789 0.00271606
45.1526 0.00491333 0.00260925
45.3467 0.00302124 0.00341797
45.5408 0.00212097 0.00280762
45.7343 0.00131226 0.00411987
45.9276 0.00192261 0.00421143
46.1202 0.00271606 0.00421143
46.3127 0.00311279 0.00370789
46.5051 0.00280762 0.00341797
46.698 0.0025177 0.00361633
46.8911 0.00241089 0.00341797
47.0846 0.00192261 0.00392151
47.2783 0.00111389 0.0032196
47.4724 0.000518799 0.00280762
47.6665 0.000610352 0.00271606
47.8609 0.000411987 0.00291443
48.0548 0.00141907 0.0032196
48.249 0.00111389 0.0032196
48.4435 0.00241089 0.00341797
48.6382 0.00201416 0.00341797
48.8334 0.00192261 0.00411987
49.0286 0.00260925 0.00440979
49.224 0.00280762 0.00471497
49.4191 0.00271606 0.00401306
49.6136 0.00241089 0.00231934
49.8078 0.00241089 0.00192261
50.0013 0.00271606 0.00192261
50.1945 0.00341797 0.00260925
50.3868 0.00370789 0.0038147
50.5791 0.0045166 0.00401306
50.7714 0.00370789 0.0038147
50.9641 0.00260925 0.00311279
51.1577 0.00231934 0.00271606
51.3516 0.00192261 0.00201416
51.5457 0.00350952 0.0025177
51.7401 0.00521851 0.0032196
51.9339 0.0071106 0.00291443
52.1273 0.0078125 0.00271606
52.3199 0.00511169 0.00231934
52.5122 0.00370789 0.00231934
52.7036 0.00192261 0.00341797
52.8953 0.00111389 0.00341797
53.0865 0.00291443 0.00141907
53.2781 0.00311279 0.000518799
53.47 0.00502014 -0.00038147
53.6628 0.00541687 -9.15527e-05
53.856 0.00541687 1.52588e-05
54.0498 0.0045166 0.000808716
54.2436 0.00302124 0.0012207
54.4376 0.00192261 0.00151062
54.6314 0.0018158 0.00212097
54.8252 0.00170898 0.00201416
55.0184 0.00271606 0.00231934
55.2114 0.00331116 0.00271606
55.4039 0.00341797 0.00271606
55.5969 0.00411987 0.00241089
55.7899 0.00482178 0.00260925
55.983 0.00440979 0.0025177
56.1755 0.00392151 0.00151062
56.3672 0.00271606 0.00201416
56.5577 0.00161743 0.00221252
56.7476 0.00170898 0.00231934
56.9371 0.00141907 0.00231934
57.1269 0.00141907 0.00331116
57.3165 0.0032196 0.00421143
57.5069 0.00331116 0.00392151
57.6974 0.00241089 0.00431824
57.889 0.00192261 0.00350952
58.0812 0.00212097 0.00102234
58.2741 0.00302124 0.0025177
58.4664 0.00431824 0.00151062
58.6581 0.00392151 0.0012207
58.8484 0.00502014 0.00151062
59.0379 0.00431824 0.0025177
59.2272 0.00482178 0.00421143
59.4166 0.00502014 0.00541687
59.6059 0.0045166 0.0065155
59.796 0.00370789 0.00521851
59.9861 0.000717163 0.00291443
60.177 -0.000579834 0.00192261
60.3681 -0.00138855 0.000320435
60.56 0.000808716 0.000808716
60.7521 0.00431824 0.00221252
60.9446 0.00592041 0.00291443
61.1369 0.00671387 0.00311279
61.3295 0.00662231 0.00302124
61.5224 0.00482178 0.00192261
61.7154 0.00471497 0.000808716
61.9082 0.00421143 0.0012207
62.1006 0.00411987 0.00201416
62.2916 0.00311279 0.0032196
62.4827 0.0032196 0.00302124
62.674 0.00201416 0.00231934
62.8662 0.00161743 0.00201416
63.0586 0.00102234 0.00392151
63.2514 0.00012207 0.0045166
63.4441 0.00102234 0.0025177
63.637 0.0018158 0.00111389
63.83 0.00370789 0.000610352
64.0239 0.00502014 0.000808716
64.2178 0.00482178 0.00151062
64.4121 0.00440979 0.00141907
64.6055 0.00260925 0.00111389
64.7987 0.00271606 0.00161743
64.9915 1.52588e-05 0.00151062
65.1847 1.52588e-05 0.00260925
65.3774 0.000610352 0.00370789
65.5699 0.00131226 0.0038147
65.7622 0.00280762 0.00241089
65.9546 0.00331116 0.0025177
66.1461 0.00370789 0.00212097
66.338 0.00431824 0.00271606
66.5291 0.00341797 0.00151062
66.7204 0.00260925 0.00212097
66.9112 0.00192261 0.00280762
67.1018 0.00192261 0.00291443
67.2917 0.00201416 0.00350952
67.4818 0.0032196 0.00311279
67.672 0.00331116 0.00271606
67.8628 0.00341797 0.00201416
68.0541 0.00361633 0.00170898
68.246 0.00311279 0.00231934
68.4389 0.00221252 0.00491333
68.6326 0.00212097 0.00521851
68.8254 0.00192261 0.00491333
69.017 0.000915527 0.00471497
69.2074 -0.000488281 0.00392151
69.397 -0.000488281 0.00370789
69.5858 -0.000183105 0.00241089
69.7753 0.000320435 0.00231934
69.9655 0.0018158 0.0025177
70.1568 0.00260925 0.00350952
70.348 0.00311279 0.00370789
70.5394 0.00291443 0.00341797
70.7307 0.0038147 0.0032196
70.9223 0.00341797 0.00311279
71.1135 0.0032196 0.00260925
71.3046 0.00361633 0.00280762
71.4949 0.00341797 0.00201416
71.6844 0.00231934 0.00141907
71.8733 0.00141907 0.000915527
72.0627 0.0018158 0.0012207
72.2518 0.00151062 0.00170898
72.4415 0.00221252 0.00231934
72.6309 0.00260925 0.00291443
72.8206 0.00302124 0.0025177
73.0101 0.00141907 0.00271606
73.1997 0.00141907 0.00231934
73.3888 0.00212097 0.00291443
73.5783 0.00212097 0.00291443
73.7676 0.00241089 0.00291443
73.9581 0.00241089 0.00361633
74.1491 0.00151062 0.00421143
74.3409 0.0018158 0.00271606
74.5328 0.00291443 0.00221252
74.7254 0.0025177 0.00212097
74.919 0.00431824 0.00111389
75.1135 0.00440979 0.00141907
75.3078 0.00401306 0.00231934
75.5018 0.0038147 0.00271606
75.6946 0.00151062 0.00350952
75.8862 0.000518799 0.00411987
76.0755 0.000610352 0.00392151
76.2636 0.000518799 0.00392151
76.4512 0.00141907 0.0032196
76.6395 0.00131226 0.00241089
76.8275 0.0018158 0.00161743
77.0162 0.00231934 0.0018158
77.205 0.00260925 0.00291443
77.3946 0.0025177 0.00302124
77.5832 0.00291443 0.00361633
77.7718 0.00291443 0.00440979
77.9601 0.00302124 0.00460815
78.1485 0.00280762 0.00431824
78.3362 0.00221252 0.00502014
78.5239 0.00212097 0.00460815
78.7112 0.00212097 0.0038147
78.8989 0.0032196 0.00341797
79.0871 0.00421143 0.00231934
79.2764 0.00440979 0.00161743
79.4665 0.00511169 0.00212097
79.6576 0.00471497 0.00141907
79.8494 0.00431824 0.00221252
80.042 0.00411987 0.00231934
80.2354 0.00311279 0.00280762
80.4292 0.00260925 0.00302124
80.6228 0.00201416 0.0032196
80.8169 0.00111389 0.0032196
81.0105 0.00111389 0.00131226
81.2042 0.00141907 0.0018158
81.3975 0.00141907 1.52588e-05
81.5908 0.0018158 0.000411987
81.7837 0.00221252 0.00111389
81.9768 0.00311279 0.0012207
82.1703 0.00311279 0.00131226
82.3639 0.00291443 0.000808716
82.5565 0.00161743 0.00151062
82.7487 0.00141907 0.00151062
82.9401 -0.000183105 0.00231934
83.1316 -9.15527e-05 0.00241089
83.3224 0.00012207 0.00280762
83.5135 0.00170898 0.00331116
83.7044 0.0025177 0.0032196
83.8965 0.00280762 0.00331116
84.0888 0.00192261 0.0025177
84.2816 0.00201416 0.00291443
84.4751 0.00111389 0.00231934
84.6696 0.000320435 0.00331116
84.8644 0.00201416 0.00341797
85.0595 0.00280762 0.00311279
85.2542 0.0032196 0.00201416
85.449 0.00392151 0.00111389
85.6425 0.00592041 0.00151062
85.8357 0.00611877 0.00170898
86.0278 0.00511169 0.00350952
86.2201 0.00482178 0.00471497
86.4123 0.00170898 0.00601196
86.6047 0.000915527 0.00561523
86.7973 0.000213623 0.00421143
86.9898 0.000411987 0.00271606
87.1822 0.00161743 0.00271606
87.3741 0.00231934 0.0032196
87.5656 0.00302124 0.00471497
87.7565 0.00361633 0.00521851
87.9471 0.00392151 0.00572205
88.1375 0.00392151 0.00592041
88.3278 0.00341797 0.00392151
88.5186 0.0032196 0.0025177
88.7097 0.00212097 0.000213623
88.9013 0.00161743 0.000411987
89.0925 0.000808716 0.00141907
89.2839 0.000411987 0.00241089
89.475 0.00221252 0.00221252
89.666 0.00291443 0.00241089
89.8566 0.0038147 0.00201416
90.0473 0.00392151 0.00231934
90.2381 0.00401306 0.00271606
90.4293 0.00471497 0.00302124
90.6203 0.00521851 0.00302124
90.8118 0.00631714 0.00361633
91.0034 0.00640869 0.00280762
91.1957 0.00611877 0.00231934
91.3886 0.00471497 0.00192261
91.5821 0.00471497 0.00212097
91.7762 0.00212097 0.00161743
91.9703 0.00151062 0.00170898
92.1649 0.000411987 0.00260925
92.359 0.000320435 0.00302124
92.5519 0.00192261 0.00241089
92.7446 0.00260925 0.00231934
92.9374 0.00201416 0.00161743
93.1309 0.00161743 0.00170898
93.3247 0.000213623 0.00280762
93.5198 0.00141907 0.00392151
93.7157 0.00221252 0.00341797
93.9122 0.0032196 0.00411987
94.1088 0.00561523 0.0038147
94.3055 0.00592041 0.00271606
94.5018 0.0045166 0.00111389
94.6978 0.00370789 0.000717163
94.8928 0.0018158 1.52588e-05
95.0876 0.00221252 1.52588e-05
95.2819 0.0012207 0.000610352
95.4763 0.00170898 0.00192261
95.6701 0.00170898 0.00212097
95.864 0.00151062 0.00311279
96.0573 -0.000183105 0.00331116
96.2502 1.52588e-05 0.00421143
96.4427 0.000518799 0.00271606
96.6353 0.0018158 0.00161743
96.829 0.00280762 0.000915527
97.0235 0.00280762 0.00192261
97.2177 0.0025177 0.00260925
97.4119 0.00192261 0.0032196
97.6056 0.00221252 0.00291443
97.7997 0.00401306 0.00212097
97.9931 0.00421143 0.00311279
98.1867 0.00502014 0.00401306
98.3808 0.00471497 0.00482178
98.5752 0.00302124 0.00370789
98.7703 0.00151062 0.00311279
98.9655 0.0025177 0.00260925
99.1611 0.0025177 0.00231934
99.3559 0.00271606 0.0018158
99.5504 0.0018158 0.000717163
99.7445 0.00141907 0.00192261
99.9377 0.00241089 0.00260925
100.131 0.0025177 0.00201416
100.323 0.00221252 0.00260925
100.516 0.00331116 0.00291443
100.709 0.0032196 0.00392151
100.902 0.00350952 0.00411987
101.095 0.00350952 0.00311279
101.288 0.00331116 0.0032196
101.481 0.00212097 0.00482178
101.674 0.00291443 0.00431824
101.867 0.00231934 0.00341797
102.06 0.00231934 0.0032196
102.252 0.00151062 0.00331116
102.445 0.000915527 0.0038147
102.635 0.000717163 0.00341797
102.826 0.00151062 0.00370789
103.017 0.00361633 0.00221252
103.209 0.00411987 0.00291443
103.401 0.0058136 0.00280762
103.594 0.00550842 0.00291443
103.788 0.00341797 0.00350952
103.982 0.0025177 0.00421143
104.177 0.0012207 0.00460815
104.371 0.00131226 0.00431824
104.564 0.00161743 0.00401306
104.757 0.0025177 0.0025177
104.95 0.00260925 0.00192261
105.144 0.00280762 0.00102234
105.338 0.00221252 0.00151062
105.533 0.00201416 0.0025177
105.728 0.00221252 0.00460815
105.923 0.00221252 0.00572205
106.117 0.00221252 0.00440979
106.311 0.0018158 0.00361633
106.503 0.00331116 0.000518799
106.695 0.00291443 0.000717163
106.887 0.00370789 -0.00038147
107.078 0.0032196 -0.000289917
107.269 0.00280762 0.00241089
107.46 0.00271606 0.00280762
107.652 0.00241089 0.00460815
107.845 0.00170898 0.00440979
108.038 0.000808716 0.00221252
108.232 0.00141907 0.00141907
108.425 0.00012207 -0.000488281
108.618 0.000610352 -0.000183105
108.811 0.00231934 0.000610352
109.003 0.00311279 0.00131226
109.196 0.00482178 0.00361633
109.388 0.00431824 0.00411987
109.58 0.0038147 0.00511169
109.773 0.00280762 0.00411987
109.967 0.00170898 0.00291443
110.161 0.00192261 0.00260925
110.357 0.00302124 0.00311279
110.554 0.00311279 0.00241089
110.751 0.00401306 0.00131226
110.949 0.00411987 0.00161743
111.146 0.00471497 0.00201416
111.342 0.00421143 0.0025177
111.539 0.00341797 0.00311279
111.735 0.00291443 0.00341797
111.931 0.00260925 0.00392151
112.127 0.00231934 0.00401306
112.323 0.0025177 0.00280762
112.518 0.0025177 0.0032196
112.712 0.0032196 0.00212097
112.906 0.0038147 0.00151062
113.1 0.00350952 0.000808716
113.295 0.0032196 0.000320435
113.49 0.0018158 0.000717163
113.686 0.000717163 0.00131226
113.882 0.000518799 0.00201416
114.077 0.000915527 0.00280762
114.273 0.00241089 0.00361633
114.468 0.0025177 0.00291443
114.664 0.00291443 0.00161743
114.86 0.00341797 0.00241089
115.056 0.00440979 0.00361633
115.252 0.00431824 0.00431824
115.448 0.00460815 0.00460815
115.645 0.00471497 0.00392151
115.841 0.00411987 0.00241089
116.038 0.0032196 0.0018158
116.235 0.00131226 0.000915527
116.432 -9.15527e-05 0.000411987
116.627 0.000213623 0.0018158
116.822 0.00170898 0.00170898
117.017 0.0038147 0.00280762
117.211 0.0038147 0.0032196
117.405 0.00302124 0.00302124
117.598 0.00271606 0.00271606
117.792 0.00141907 0.00241089
117.986 0.0018158 0.00201416
118.181 0.00341797 0.00311279
118.375 0.00341797 0.00350952
118.569 0.00431824 0.00350952
118.763 0.00411987 0.00280762
118.956 0.00350952 0.00241089
119.148 0.00291443 0.00201416
119.34 0.00170898 0.0025177
119.531 0.00192261 0.00291443
119.723 0.0025177 0.0045166
119.916 0.00260925 0.00471497
120.109 0.00280762 0.0045166
120.303 0.00291443 0.00370789
120.498 0.00241089 0.00141907
120.693 0.00212097 0.000411987
120.888 0.00311279 0.00131226
121.083 0.00331116 0.00111389
121.276 0.00421143 0.00201416
121.469 0.00531006 0.00201416
121.663 0.00601196 0.00260925
121.857 0.00482178 0.00291443
122.052 0.00341797 0.00331116
122.247 0.00260925 0.00280762
122.442 0.00192261 0.00260925
122.638 0.00271606 0.00201416
122.833 0.00241089 0.00170898
123.027 0.00241089 0.00201416
123.22 0.00212097 0.00370789
123.414 0.00212097 0.00350952
123.607 0.00341797 0.0038147
123.799 0.00350952 0.00331116
123.992 0.0038147 0.00271606
124.186 0.00280762 0.0032196
124.38 0.00241089 0.00350952
124.576 0.00241089 0.00370789
124.772 0.00151062 0.00482178
124.968 0.00141907 0.00411987
125.165 0.00170898 0.00341797
125.361 0.000915527 0.0025177
125.556 0.000610352 0.00231934
125.751 0.00102234 0.00221252
125.945 0.00151062 0.00192261
126.138 0.00231934 0.00212097
126.331 0.00392151 0.00271606
126.524 0.00411987 0.00302124
126.718 0.00341797 0.00392151
126.913 0.00151062 0.00482178
127.109 0.000411987 0.00331116
127.305 1.52588e-05 0.00302124
127.501 0.00151062 0.000915527
127.697 0.00241089 0.0012207
127.894 0.00341797 0.00141907
128.089 0.00421143 0.0018158
128.284 0.00511169 0.00241089
128.479 0.00491333 0.0018158
128.675 0.00531006 0.00302124
128.87 0.00440979 0.00331116
129.065 0.00401306 0.00350952
129.259 0.00291443 0.00271606
129.454 0.00201416 0.00260925
129.649 0.00201416 0.0032196
129.844 0.00161743 0.00311279
130.039 0.00260925 0.00361633
130.235 0.00440979 0.00401306
130.432 0.00491333 0.00411987
130.629 0.00421143 0.00421143
130.827 0.0032196 0.00440979
131.025 0.00161743 0.00421143
131.223 0.00111389 0.00460815
131.421 0.00231934 0.00471497
131.618 0.00271606 0.0045166
131.816 0.00491333 0.00460815
132.014 0.00572205 0.00341797
132.213 0.00631714 0.00260925
132.412 0.00572205 0.00260925
132.611 0.00471497 0.00361633
132.81 0.0032196 0.00291443
133.007 0.00201416 0.00361633
133.204 0.00192261 0.00271606
133.401 0.0018158 0.00350952
133.598 0.00241089 0.00421143
133.794 0.00460815 0.00502014
133.991 0.00421143 0.00502014
134.189 0.00341797 0.00511169
134.387 0.00431824 0.00491333
134.586 0.00350952 0.00421143
134.785 0.00280762 0.00502014
134.984 0.00341797 0.00482178
135.183 0.00350952 0.00411987
135.381 0.00361633 0.00291443
135.578 0.00392151 0.00311279
135.775 0.00311279 0.00341797
135.971 0.0025177 0.00460815
136.166 0.0025177 0.00521851
136.361 0.00271606 0.00511169
136.556 0.00212097 0.00401306
136.752 0.00141907 0.0038147
136.949 0.00280762 0.00370789
137.147 0.00311279 0.00370789
137.346 0.00331116 0.00311279
137.544 0.00260925 0.0032196
137.742 0.00212097 0.00241089
137.939 0.00170898 0.00241089
138.135 0.000320435 0.00392151
138.332 0.00131226 0.00350952
138.528 0.00361633 0.00401306
138.725 0.00431824 0.00411987
138.922 0.00502014 0.00411987
139.119 0.00482178 0.00401306
139.316 0.00341797 0.00471497
139.513 0.00280762 0.00491333
139.71 0.0025177 0.00531006
139.906 0.00241089 0.00482178
140.102 0.00361633 0.00350952
140.296 0.00392151 0.00260925
140.491 0.00471497 0.00161743
140.686 0.0045166 0.00161743
140.883 0.00280762 0.00231934
141.079 0.00231934 0.00291443
141.277 0.00350952 0.00421143
141.476 0.00411987 0.00460815
141.674 0.00361633 0.00482178
141.872 0.00431824 0.0038147
142.07 0.00311279 0.00161743
142.268 0.00291443 0.00102234
142.465 0.00280762 0.0012207
142.661 0.00302124 0.00260925
142.857 0.00331116 0.00350952
143.054 0.00280762 0.00440979
143.251 0.00141907 0.00471497
143.448 0.00161743 0.00421143
143.647 0.00131226 0.00331116
143.847 0.00141907 0.00221252
144.047 0.00231934 0.000717163
144.248 0.00260925 0.00102234
144.448 0.00350952 0.0012207
144.647 0.00280762 0.00212097
144.846 0.0012207 0.00411987
145.043 0.000915527 0.00431824
145.24 0.00012207 0.00471497
145.437 0.000411987 0.00491333
145.634 0.00102234 0.0045166
145.831 0.00102234 0.00311279
146.029 0.00141907 0.00291443
146.226 0.00221252 0.0018158
146.423 0.00221252 0.00141907
146.621 0.00241089 0.00231934
146.819 0.00350952 0.00311279
147.017 0.00331116 0.00311279
147.216 0.00361633 0.00350952
147.414 0.00331116 0.00350952
147.612 0.00392151 0.00331116
147.81 0.00460815 0.00361633
148.009 0.00370789 0.0025177
148.208 0.00440979 0.00241089
148.408 0.00440979 0.00260925
148.609 0.00561523 0.00271606
148.81 0.00521851 0.00392151
149.01 0.00482178 0.00341797
149.211 0.00392151 0.00302124
149.412 0.00280762 0.00221252
149.613 0.00212097 0.000915527
149.813 0.00212097 0.00102234
150.012 0.0018158 0.00151062
150.21 0.00280762 0.00231934
150.408 0.00192261 0.00431824
150.606 0.00151062 0.00521851
150.804 0.000610352 0.00511169
151.003 0.00111389 0.00431824
151.203 0.00170898 0.00350952
151.402 0.0018158 0.00291443
151.601 0.00341797 0.00212097
151.801 0.00531006 0.00161743
152 0.00572205 0.00241089
152.198 0.00550842 0.00271606
152.394 0.00502014 0.00192261
152.591 0.00491333 0.00260925
152.787 0.00231934 0.00370789
152.983 0.00141907 0.0038147
153.18 0.00170898 0.00541687
153.376 0.00192261 0.00561523
153.573 0.00231934 0.0038147
153.769 0.00260925 0.00392151
153.966 0.00151062 0.0018158
154.163 0.00192261 0.0018158
154.36 0.00141907 0.0012207
154.557 0.00201416 0.0018158
154.754 0.00212097 0.00231934
154.951 0.0025177 0.0025177
155.149 0.00341797 0.00370789
155.346 0.00431824 0.00302124
155.544 0.00401306 0.00361633
155.742 0.00392151 0.00350952
155.94 0.00401306 0.00311279
156.136 0.00392151 0.00260925
156.332 0.00431824 0.00231934
156.527 0.00421143 0.00201416
156.722 0.0038147 0.00291443
156.916 0.00431824 0.00280762
157.111 0.00392151 0.00302124
157.306 0.00291443 0.00241089
157.501 0.00280762 0.00241089
157.697 0.0025177 0.00201416
157.894 0.00331116 0.0025177
158.092 0.00350952 0.0025177
158.29 0.00361633 0.00271606
158.488 0.00401306 0.00260925
158.686 0.00421143 0.00280762
158.883 0.00291443 0.00260925
159.08 0.0025177 0.00271606
159.275 0.00212097 0.0032196
159.471 0.00212097 0.00440979
159.667 0.00271606 0.00460815
159.864 0.00271606 0.00392151
160.062 0.00271606 0.00421143
160.261 0.0032196 0.00271606
160.461 0.00350952 0.00350952
160.662 0.0032196 0.00370789
160.864 0.0032196 0.00401306
161.066 0.00280762 0.00411987
161.268 0.0032196 0.00341797
161.47 0.00350952 0.0025177
161.672 0.00291443 0.0025177
161.874 0.00260925 0.00271606
162.076 0.0025177 0.00302124
162.278 0.00291443 0.00411987
162.478 0.00331116 0.0038147
162.679 0.00331116 0.00302124
162.88 0.00311279 0.00271606
163.081 0.00280762 0.00151062
163.281 0.0025177 0.00170898
163.481 0.00361633 0.00151062
163.681 0.00471497 0.00212097
